guess,model,year,month,user_id
0,xgb_classifier,2023,1,18214
0,xgb_classifier,2023,1,1944
0,xgb_classifier,2023,1,1944
0,xgb_classifier,2023,1,17778
1,xgb_classifier,2023,1,8001
0,xgb_classifier,2023,3,16245
0,xgb_classifier,2023,1,7323
0,xgb_classifier,2023,1,7323
0,xgb_classifier,2023,3,138
0,xgb_classifier,2023,3,138
0,xgb_classifier,2023,3,1683
0,xgb_classifier,2023,1,1683
0,xgb_classifier,2023,2,7587
0,xgb_classifier,2023,2,7672
0,xgb_classifier,2023,3,10015
0,xgb_classifier,2023,1,10545
0,xgb_classifier,2023,3,13673
0,xgb_classifier,2023,3,15812
0,xgb_classifier,2023,1,16515
0,xgb_classifier,2023,2,17953
1,xgb_classifier,2023,3,5755
0,xgb_classifier,2023,2,7079
0,xgb_classifier,2023,1,11090
0,xgb_classifier,2023,2,11090
0,xgb_classifier,2023,3,11090
0,xgb_classifier,2023,2,13295
0,xgb_classifier,2023,3,638
0,xgb_classifier,2023,3,638
0,xgb_classifier,2023,3,638
1,xgb_classifier,2023,1,1847
0,xgb_classifier,2023,1,2648
0,xgb_classifier,2023,1,2648
0,xgb_classifier,2023,1,2648
0,xgb_classifier,2023,2,2648
0,xgb_classifier,2023,1,2987
0,xgb_classifier,2023,3,3261
0,xgb_classifier,2023,1,3261
0,xgb_classifier,2023,3,3261
0,xgb_classifier,2023,2,4562
0,xgb_classifier,2023,3,5896
0,xgb_classifier,2023,3,8684
0,xgb_classifier,2023,2,11526
0,xgb_classifier,2023,2,11626
0,xgb_classifier,2023,2,12630
0,xgb_classifier,2023,2,13850
0,xgb_classifier,2023,1,16115
0,xgb_classifier,2023,3,16328
0,xgb_classifier,2023,1,16328
0,xgb_classifier,2023,3,16328
0,xgb_classifier,2023,1,16328
0,xgb_classifier,2023,3,17093
0,xgb_classifier,2023,2,18629
0,xgb_classifier,2023,1,19216
0,xgb_classifier,2023,3,19216
0,xgb_classifier,2023,1,19216
0,xgb_classifier,2023,1,1447
0,xgb_classifier,2023,1,4179
0,xgb_classifier,2023,3,4179
0,xgb_classifier,2023,3,4179
0,xgb_classifier,2023,2,4677
0,xgb_classifier,2023,2,5039
0,xgb_classifier,2023,3,5039
0,xgb_classifier,2023,3,5039
1,xgb_classifier,2023,3,7461
0,xgb_classifier,2023,1,9878
0,xgb_classifier,2023,2,12036
0,xgb_classifier,2023,3,13100
0,xgb_classifier,2023,1,13247
0,xgb_classifier,2023,1,14630
0,xgb_classifier,2023,2,14630
0,xgb_classifier,2023,2,14982
0,xgb_classifier,2023,3,15640
0,xgb_classifier,2023,1,15640
0,xgb_classifier,2023,3,2076
0,xgb_classifier,2023,1,2076
1,xgb_classifier,2023,3,3489
0,xgb_classifier,2023,1,5010
0,xgb_classifier,2023,1,8821
0,xgb_classifier,2023,1,8821
0,xgb_classifier,2023,3,8821
0,xgb_classifier,2023,1,16894
0,xgb_classifier,2023,3,16894
0,xgb_classifier,2023,2,2903
0,xgb_classifier,2023,2,4063
0,xgb_classifier,2023,3,4063
0,xgb_classifier,2023,1,6126
0,xgb_classifier,2023,1,6368
0,xgb_classifier,2023,2,7434
0,xgb_classifier,2023,2,7732
0,xgb_classifier,2023,1,8142
0,xgb_classifier,2023,3,9868
1,xgb_classifier,2023,3,10436
0,xgb_classifier,2023,1,10436
0,xgb_classifier,2023,2,10436
0,xgb_classifier,2023,1,10886
0,xgb_classifier,2023,3,10886
0,xgb_classifier,2023,3,10886
0,xgb_classifier,2023,1,13211
0,xgb_classifier,2023,3,13500
0,xgb_classifier,2023,2,18782
0,xgb_classifier,2023,2,19206
0,xgb_classifier,2023,3,19206
0,xgb_classifier,2023,1,884
0,xgb_classifier,2023,2,6222
0,xgb_classifier,2023,1,6222
0,xgb_classifier,2023,1,8294
0,xgb_classifier,2023,2,8659
0,xgb_classifier,2023,1,12778
0,xgb_classifier,2023,3,12778
0,xgb_classifier,2023,1,18067
0,xgb_classifier,2023,3,18067
0,xgb_classifier,2023,3,2736
0,xgb_classifier,2023,3,6398
0,xgb_classifier,2023,2,6398
0,xgb_classifier,2023,3,6530
0,xgb_classifier,2023,3,11251
0,xgb_classifier,2023,2,18829
0,xgb_classifier,2023,3,3277
0,xgb_classifier,2023,1,4750
0,xgb_classifier,2023,1,4750
0,xgb_classifier,2023,2,5975
0,xgb_classifier,2023,2,10385
0,xgb_classifier,2023,2,12089
0,xgb_classifier,2023,2,12367
0,xgb_classifier,2023,2,12367
0,xgb_classifier,2023,1,12432
0,xgb_classifier,2023,2,12432
0,xgb_classifier,2023,3,14656
0,xgb_classifier,2023,2,16998
0,xgb_classifier,2023,2,16998
0,xgb_classifier,2023,3,4241
0,xgb_classifier,2023,1,8816
0,xgb_classifier,2023,1,10892
0,xgb_classifier,2023,1,10892
0,xgb_classifier,2023,3,10892
0,xgb_classifier,2023,1,11194
0,xgb_classifier,2023,2,11810
0,xgb_classifier,2023,3,11810
0,xgb_classifier,2023,3,11810
0,xgb_classifier,2023,3,12108
0,xgb_classifier,2023,2,12177
0,xgb_classifier,2023,1,13159
0,xgb_classifier,2023,1,13159
0,xgb_classifier,2023,2,13374
0,xgb_classifier,2023,2,15985
0,xgb_classifier,2023,2,15985
0,xgb_classifier,2023,2,15985
0,xgb_classifier,2023,2,15985
0,xgb_classifier,2023,2,16739
0,xgb_classifier,2023,2,368
0,xgb_classifier,2023,2,472
0,xgb_classifier,2023,1,472
0,xgb_classifier,2023,2,2185
0,xgb_classifier,2023,3,2185
0,xgb_classifier,2023,2,2715
0,xgb_classifier,2023,1,9247
0,xgb_classifier,2023,2,9247
0,xgb_classifier,2023,3,9247
0,xgb_classifier,2023,1,14414
0,xgb_classifier,2023,2,15318
0,xgb_classifier,2023,1,15318
0,xgb_classifier,2023,1,15703
0,xgb_classifier,2023,2,15703
0,xgb_classifier,2023,2,15710
0,xgb_classifier,2023,3,15710
0,xgb_classifier,2023,1,17366
0,xgb_classifier,2023,2,17526
0,xgb_classifier,2023,2,445
0,xgb_classifier,2023,3,2368
0,xgb_classifier,2023,3,2835
0,xgb_classifier,2023,2,2835
0,xgb_classifier,2023,1,7052
0,xgb_classifier,2023,3,7052
0,xgb_classifier,2023,2,7301
0,xgb_classifier,2023,2,9242
1,xgb_classifier,2023,3,9527
0,xgb_classifier,2023,1,9527
0,xgb_classifier,2023,1,13582
0,xgb_classifier,2023,1,13582
0,xgb_classifier,2023,3,14241
0,xgb_classifier,2023,2,16560
0,xgb_classifier,2023,3,16560
0,xgb_classifier,2023,3,16560
0,xgb_classifier,2023,1,18762
0,xgb_classifier,2023,3,6291
0,xgb_classifier,2023,2,7196
0,xgb_classifier,2023,1,14498
0,xgb_classifier,2023,3,14498
0,xgb_classifier,2023,2,16021
0,xgb_classifier,2023,3,16334
0,xgb_classifier,2023,2,17335
0,xgb_classifier,2023,3,17335
0,xgb_classifier,2023,3,17653
0,xgb_classifier,2023,2,17666
0,xgb_classifier,2023,3,18863
0,xgb_classifier,2023,2,8590
0,xgb_classifier,2023,1,8590
0,xgb_classifier,2023,2,10189
0,xgb_classifier,2023,1,10189
0,xgb_classifier,2023,1,1053
0,xgb_classifier,2023,1,1439
0,xgb_classifier,2023,2,5644
1,xgb_classifier,2023,2,5644
0,xgb_classifier,2023,2,7527
0,xgb_classifier,2023,2,7527
0,xgb_classifier,2023,1,10237
0,xgb_classifier,2023,3,10237
0,xgb_classifier,2023,3,11531
0,xgb_classifier,2023,2,11531
0,xgb_classifier,2023,3,12368
0,xgb_classifier,2023,3,14719
0,xgb_classifier,2023,2,148
0,xgb_classifier,2023,1,148
0,xgb_classifier,2023,3,6560
0,xgb_classifier,2023,1,8809
0,xgb_classifier,2023,1,10027
0,xgb_classifier,2023,1,11072
0,xgb_classifier,2023,1,12406
0,xgb_classifier,2023,3,15262
0,xgb_classifier,2023,3,15262
0,xgb_classifier,2023,2,16100
0,xgb_classifier,2023,2,16100
0,xgb_classifier,2023,3,16275
0,xgb_classifier,2023,3,16275
